AST201H1|Stars and Galaxies|||The Physical and Mathematical Universes (5)
AST210H1|Great Moments in Astronomy|||The Physical and Mathematical Universes (5)
AST221H1|Stars and Planets|PHY132H1/ PHY152H1;  MAT136H1/ MAT137Y1/ MAT157Y1||The Physical and Mathematical Universes (5)
AST222H1|Galaxies and Cosmology|AST221H1||The Physical and Mathematical Universes (5)
AST251H1|Life on Other Worlds|||The Physical and Mathematical Universes (5)
AST299Y1|Research Opportunity Program|||
AST301H1|Observational Astronomy|AST101H1/ AST201H1/ AST251H1||The Physical and Mathematical Universes (5)
AST310H1|Indigenous Worldviews & Astronomy|Any AST 100-level or AST 200-level course||The Physical and Mathematical Universes (5)
AST320H1|Introduction to Astrophysics|PHY252H1/ PHY294H1;  AST221H1, AST222H1 (or equivalent AST readings; consult the instructor)||The Physical and Mathematical Universes (5)
AST325H1|Introduction to Practical Astronomy|AST221H1, AST222H1 (or equivalent readings, consult the instructor)||The Physical and Mathematical Universes (5)
AST326Y1|Practical Astronomy|AST221H1, AST222H1 (or equivalent readings; consult the instructor)||The Physical and Mathematical Universes (5)
AST398H0|Research Excursions|||
AST398Y0|Research Excursions|||
AST399Y1|Research Opportunity Program|||
AST424H1|Introduction to Astrophysical Research|AST320H1||
AST425Y1|Research Topic in Astronomy|AST320H1, two of  AST325H1/  AST326Y1,  PHY324H1,  PHY350H1,  PHY354H1,  PHY356H1,  PHY357H1,  PHY358H1,  PHY407H1/  PHY408H1,  PHY450H1,  JPE395H1||The Physical and Mathematical Universes (5)
AST430H1|Supervised Study in Astronomy & Astrophysics|Minimum GPA of 3.5 in Astronomy program courses Permission of the Undergraduate Chair and the prospective adviser||The Physical and Mathematical Universes (5)
AST431H1|Supervised Study in Astronomy & Astrophysics|Minimum GPA of 3.5 in Astronomy program courses Permission of the Undergraduate Chair and the prospective adviser||The Physical and Mathematical Universes (5)
AST431Y1|Supervised Study in Astronomy & Astrophysics|Minimum GPA of 3.5 in Astronomy program courses Permission of the Undergraduate Chair and the prospective adviser||The Physical and Mathematical Universes (5)
BCB330Y1|Special Project in Bioinformatics and Computational Biology|Permission of the course coordinator (application required). Significant background in both life science and computer science courses is required.||The Physical and Mathematical Universes (5)
BCB410H1|Applied Bioinformatics|BCH311H1/ CSB349H1/ MGY311Y1; ( CSC324H1/ CSC373H1/ CSC375H1). Students who do not have the stated prerequisites are encouraged to contact the course coordinator.||The Physical and Mathematical Universes (5)
BCB420H1|Computational Systems Biology|BCH441H1/  MGY441H1/  CSB472H1||The Physical and Mathematical Universes (5)
BCB430Y1|Advanced Special Project in Bioinformatics and Computational Biology|Permission of the course coordinator (application required). Significant background in both life science and computer science courses is required.||The Physical and Mathematical Universes (5)
BCH210H1|Biochemistry I: Proteins, Lipids and Metabolism|Successful completion of ( CHM135H1,  CHM136H1)/ CHM151Y1 NOTE: CHM1** with COURSE EXCLUSION TO  CHM135H1 AND  CHM136H1 meet the Prerequisite requirement for  BCH210H1. Students with a SDF in  CHM135H1/ CHM136H1 are not permitted to enrol in  BCH210H1 until a final passing grade (50%) appears on the transcript. UTM students who have completed  CHM110H5 (exclusion to  CHM135H1) &  CHM242H5 (exclusion to  CHM136H1) will be permitted to enrol in  BCH210H1. UTSC students who have completed  CHMA11H3 (exclusion to  CHM135H1) &  CHMB41H3 (exclusion to  CHM136H1) will be permitted to enrol in  BCH210H1.||The Physical and Mathematical Universes (5)
BCH242Y1|Introduction to Biochemistry|( CHM135H1,  CHM136H1)/ CHM151Y1||Living Things and Their Environment (4), The Physical and Mathematical Universes (5)
BCH299Y1|Research Opportunity Program|||
BCH311H1|Biochemistry II: Nucleic Acids and Biological Information Flow|BCH210H1/( BIOC12H3 and  BIOC13H3 [UTSC])||Living Things and Their Environment (4)
BCH340H1|Proteins: From Structure to Function|BCH210H1/ BCH242Y1||Living Things and Their Environment (4)
BCH370H1|Laboratory Course in Biochemical Techniques|BCH210H1.||Living Things and Their Environment (4)
BCH372Y1|Summer Research in Biochemistry|A final grade of 75% or higher in  BCH242Y1.||Living Things and Their Environment (4)
BCH373H1|Independent Research Project|(75% or higher in  BCH242Y1)/(80% or higher in  BCH210H1);  BIO230H1;  CHM247H1/ CHM249H1; and approval of the course coordinator.|BCH375H1 can be combined with  BCH373H1.|Living Things and Their Environment (4)
BCH374Y1|Research Project in Biochemistry|For Specialist:  BCH242Y1 (75% or higher);  BIO230H1;  CHM247H1/ CHM249H1. For Major:  BCH210H1 (80% or higher);  BIO230H1;  CHM247H1/ CHM249H1.||Living Things and Their Environment (4)
BCH375H1|Independent Research Project|(75% or higher in  BCH242Y1)/(80% or higher in  BCH210H1);  BIO230H1;  CHM247H1/ CHM249H1; and approval of the course coordinator.|BCH375H1 can be combined with  BCH373H1.|Living Things and Their Environment (4)
BCH377H1|Biochemistry Laboratory I|BCH242Y1||Living Things and Their Environment (4)
BCH378H1|Biochemistry Laboratory II|BCH377H1||Living Things and Their Environment (4)
BCH399Y1|Research Opportunity Program|||
BCH422H1|Membrane Proteins: Structure, and Function|BCH210H1/ BCH242Y1;  BCH311H1/  MGY311Y1/ PSL350H1||Living Things and Their Environment (4)
BCH425H1|Structural Biology: Principles and Practice|BCH210H1/ BCH242Y1. This is a problem-solving course and will require use of skills from introductory physics, math, and/or chemistry courses.||Living Things and Their Environment (4)
BCH426H1|Regulation of Signalling Pathways|BCH210H1/ BCH242Y1;  BCH311H1/ MGY311Y1/ PSL350H1||Living Things and Their Environment (4)
BCH428H1|Genomics of Microbial Communities in Human Health and Beyond|BCH210H1/ BCH242Y1;  BCH311H1/ MGY311Y1/ CSB349H1||Living Things and Their Environment (4)
BCH440H1|Protein Homeostasis|BCH210H1/ BCH242Y1;  BCH311H1/ MGY311Y1/ PSL350H1||Living Things and Their Environment (4)
BCH444H1|Protein Trafficking in the Secretory & Endocytic Pathways|BCH210H1/ BCH242Y1;  BCH311H1 (75% or higher)/ MGY311Y1 (75% or higher)/ PSL350H1 (75% or higher).||Living Things and Their Environment (4)
BCH445H1|Organelles in Cell Function and Death|( BCH210H1/ BCH242Y1), ( BIO230H1/ BIO255H1), ( BCH311H1/ MGY311Y1/ PSL350H1)||Living Things and Their Environment (4)
BCH446H1|Membrane Dynamics of the Cell Surface|BCH210H1/ BCH242Y1;  BCH311H1/ MGY311Y1/ PSL350H1.||Living Things and Their Environment (4)
BCH448H1|Structure and Function of the Nucleus|BCH210H1/ BCH242Y1;  BCH311H1/ MGY311Y1/ PSL350H1||Living Things and Their Environment (4)
BCH449H1|Medical Biochemistry|BCH242Y1/( BCH210H1,  BCH311H1),  BIO230H1||Living Things and Their Environment (4)
BCH450H1|Antibiotics and Antibiotic Targets|BCH242Y1/( BCH210H1,  BCH311H1)||Living Things and Their Environment (4)
BCH470H1|Independent Research Project|( BCH340H1;  BCH377H1;  BCH378H1; 75% or higher in  MGY311Y1)/( BCH370H1; 80% or higher in  BCH311H1); and approval of the course coordinator.|BCH478H1|Living Things and Their Environment (4)
BCH471H1|Independent Research Project|( BCH340H1;  BCH377H1;  BCH378H1; 75% or higher in  MGY311Y1)/( BCH370H1; 80% or higher in  BCH311H1); and approval of the course coordinator.|BCH478H1|Living Things and Their Environment (4)
BCH472Y1|Advanced Summer Research Project in Biochemistry|A final grade of 75% or higher in each of  BCH340H1;  BCH377H1.||Living Things and Their Environment (4)
BCH473Y1|Advanced Research Project in Biochemistry|For Specialist:  BCH340H1;  BCH377H1; 75% or higher in  MGY311Y1. For Major:  BCH370H1; 80% or higher in  BCH311H1.|BCH478H1|Living Things and Their Environment (4)
BCH478H1|Advanced Biochemistry Laboratory|BCH340H1,  BCH377H1,  MGY311Y1||Living Things and Their Environment (4)
BCH479H1|Advanced Seminar in Biochemistry|BCH340H1; BCH377H1; BCH378H1; and permission of Department||Living Things and Their Environment (4)
BIO120H1|Adaptation and Biodiversity|Grade 12 Biology or equivalent. Students without high school Biology must consult the BIO120 Office (bio120@utoronto.ca)||Living Things and Their Environment (4)
BIO130H1|Molecular and Cell Biology|SBI4U and SCH4U (Grade 12 University Preparation Biology and Chemistry) or permission of department. Please contact bio130@utoronto.ca for more information.||Living Things and Their Environment (4)
BIO220H1|From Genomes to Ecosystems in a Changing World|BIO120H1||Living Things and Their Environment (4)
BIO230H1|From Genes to Organisms|BIO130H1, ( CHM135H1,  CHM136H1)/( CHM138H1,  CHM139H1)/ CHM151Y1||Living Things and Their Environment (4)
BIO251H1|Form, Function and Development in Plants|BIO120H1||Living Things and Their Environment (4)
BIO255H1|From Genes to Organisms with Advanced Laboratory|BIO130H1, ( CHM135H1,  CHM136H1)/( CHM138H1,  CHM139H1)/ CHM151Y1, cGPA 3.0||Living Things and Their Environment (4)
BIO260H1|Concepts in Genetics|BIO230H1/ BIO255H1||Living Things and Their Environment (4)
BIO270H1|Animal Physiology I|BIO130H1||Living Things and Their Environment (4)
BIO271H1|Animal Physiology II|BIO270H1||Living Things and Their Environment (4)
BMS100H1|Introduction to Book & Media Studies|||Creative and Cultural Representations (1)
BMS200Y1|Book & Media Histories|||Creative and Cultural Representations (1), Society and its Institutions (3)
BMS201H1|Information Literacy, Writing, and Research for Book & Media Studies|||Creative and Cultural Representations (1)
BMS300H1|Special Topics in Book & Media Theories|( BMS100H1,  BMS200Y1,  BMS201H1) or  SMC219Y1||
BMS301H1|Special Topics in Book & Media Cultures|( BMS100H1,  BMS200Y1,  BMS201H1) or  SMC219Y1||
BMS302H1|Special Topics in Book & Media Histories|( BMS100H1,  BMS200Y1,  BMS201H1) or  SMC219Y1||
BMS303H1|Special Topics in Book & Media Industries|( BMS100H1,  BMS200Y1,  BMS201H1) or  SMC219Y1||
BMS311H1|Open Topics in Book & Media Studies|Completion of 9.0 credits||
BMS312Y0|Open Topics in Book & Media Studies|||Creative and Cultural Representations (1)
BMS314H1|Media Revolutions|( BMS100H1,  BMS200Y1,  BMS201H1) or  SMC219Y1||Society and its Institutions (3)
BMS316H1|Social Media & Digital Platforms|( BMS100H1,  BMS200Y1,  BMS201H1) or  SMC219Y1||Creative and Cultural Representations (1)
BMS319H1|Media Ethics|( BMS100H1,  BMS200Y1,  BMS201H1) or  SMC219Y1||Thought, Belief and Behaviour (2)
BMS320H1|Media and Trauma|BMS100H1,  BMS200Y1,  BMS201H1||Creative and Cultural Representations (1)
BMS331H1|The History of the Book: Elements of Bibliography and Print Culture|( BMS100H1,  BMS200Y1,  BMS201H1) or  SMC219Y1||Society and its Institutions (3)
BMS332H1|The History of Reading: Readers, Readerships, Reception|( BMS100H1,  BMS200Y1,  BMS201H1) or  SMC219Y1||Society and its Institutions (3)
BMS350H1|Propaganda and Media|( BMS100H1,  BMS200Y1,  BMS201H1) or  SMC219Y1||Creative and Cultural Representations (1)
BMS386H1|Book and Media Internship|( BMS100H1,  BMS200Y1,  BMS201H1) or  SMC219Y1||Society and its Institutions (3)
BMS387H1|Advertising and Media|( BMS100H1,  BMS200Y1,  BMS201H1) or  SMC219Y1||Creative and Cultural Representations (1)
BMS389H1|Libraries, Special Collections, and Archives|( BMS100H1,  BMS200Y1,  BMS201H1) or  SMC219Y1||Society and its Institutions (3)
BMS391H1|The Media Franchise|BMS100H1,  BMS200Y1,  BMS201H1||Creative and Cultural Representations (1)
BMS392H1|Media Identities|( BMS100H1,  BMS200Y1,  BMS201H1) or  SMC219Y1||Creative and Cultural Representations (1)
BMS393H1|Media Ecology|BMS100H1,  BMS200Y1,  BMS201H1||Creative and Cultural Representations (1)
BMS394H1|Independent Study in Book and Media Studies|( BMS100H1,  BMS200Y1,  BMS201H1) or  SMC219Y1||
BMS395Y1|Independent Study in Book and Media Studies|( BMS100H1,  BMS200Y1,  BMS201H1) or  SMC219Y1||
BMS400H1|Advanced Topics in Book & Media Theories|Any BMS 0.5 credit at the 300-level and  SMC219Y1/( BMS100H1,  BMS200Y1,  BMS201H1). Further prerequisites may vary from year to year, consult the current Timetable for more information.||
BMS401H1|Advanced Topics in Book & Media Cultures|Any BMS 0.5 credit at the 300-level and  SMC219Y1/( BMS100H1,  BMS200Y1,  BMS201H1). Further prerequisites may vary from year to year, consult the current Timetable for more information.||
BMS402H1|Advanced Topics in Book & Media Histories|Any BMS 0.5 credit at the 300-level and  SMC219Y1/( BMS100H1,  BMS200Y1,  BMS201H1). Further prerequisites may vary from year to year, consult the current Timetable for more information.||
BMS403H1|Advanced Topics in Book & Media Industries|Any BMS 0.5 credit at the 300-level and  SMC219Y1/( BMS100H1,  BMS200Y1,  BMS201H1). Further prerequisites may vary from year to year, consult the current Timetable for more information.||
BMS411H1|Advanced Open Topics in Book & Media Studies|Completion of 9.0 credits||
BMS494H1|Independent Study in Book and Media Studies|Any BMS 0.5 credit at the 300-level, ( BMS100H1,  BMS200Y1,  BMS201H1) or  SMC219Y1||
BMS495Y1|Independent Study in Book and Media Studies|Any BMS 0.5 credit at the 300-level, ( BMS100H1,  BMS200Y1,  BMS201H1) or  SMC219Y1||
BPM100H1|The Art & Science of Human Flourishing|||Thought, Belief and Behaviour (2)
BPM214H1|Socially Engaged Buddhism|||Society and its Institutions (3)
BPM232H1|Buddhism and Psychology|||Thought, Belief and Behaviour (2)
BPM330H1|Mindfulness-Informed Interventions for Mental Health|Completion of 9.0 credits||Thought, Belief and Behaviour (2)
BPM332H1|Buddhism and Psychotherapy|||Thought, Belief and Behaviour (2)
BPM333H1|Buddhism and Cognitive Science|||Thought, Belief and Behaviour (2)
BPM334H1|Science of Wisdom: Buddhist and Western Traditions|||Thought, Belief and Behaviour (2)
BPM335H1|Meditation and the Body|Completion of 9.0 credits||Living Things and Their Environment (4)
BPM336H1|Special Topics in Buddhism, Psychology and Mental Health|||Thought, Belief and Behaviour (2)
BPM337H1|Special Topics in Buddhism, Psychology and Mental Health|0.5 credits from the Buddhism, Psychology and Mental Health Core Course Group.||
BPM338H1|Exploring Mindful Awareness|BPM232H1/ NEW232Y1/ BPM332H1/ BPM333H1/ BPM334H1/ BPM335H1/ BPM339H1||Thought, Belief and Behaviour (2)
BPM339H1|Mind, Consciousness and the Self|||Thought, Belief and Behaviour (2)
BPM381H1|Buddhist Perspectives on Current Social Issues|||Thought, Belief and Behaviour (2)
